,trial,model,nrbf,opttype,gpscaler,runidx,gainmse,tlength,runtime,posmse,poscorr,wtcorr,wtmse
582,290,pvif,20,second,8,1,58.049262972742994,660,8.24799108505249,0.7815258423345913,0.4960745109320466,0.4021045779470688,0.18650717153109592
583,290,pvif,20,second,8,2,211.71676217147208,660,40.609644174575806,0.2999448423576186,0.8944181394743397,-0.004603544423691705,0.1893362625767418
584,290,pvif,20,second,8,3,39.41087691890432,660,3.9819698333740234,1.074616287638801,0.21280765240601868,0.16257966288043296,0.22357896379655473
585,56,pvif,30,second,1,1,6.138979142498595,179,2.2620460987091064,0.006290600061666769,0.9923298306494124,0.9486868436724722,0.03719694336434237
586,56,pvif,30,second,1,2,4.150934305573209,179,7.041455030441284,1.0051439030311177e-05,0.9999916928214487,0.30302373814559297,0.042563136862253284
587,56,pvif,30,second,1,3,0.5615654222349215,179,10.437800884246826,5.715035306542125e-08,0.9999998789759268,0.9892607207491712,0.0007671271187671618
588,85,pvif,30,second,1,1,57.90446833202554,100,3.836484909057617,4.8346303136713714e-06,0.9999852704491601,-0.3520673925410672,0.17281407496826517
589,85,pvif,30,second,1,2,0.5106552345583807,100,10.200039863586426,1.9846634929647768e-10,0.9999999996831247,0.9983779855617901,0.0002544425234409807
590,85,pvif,30,second,1,3,1.2024284498581,100,8.213509321212769,1.6063564876241418e-09,0.9999999945618148,0.6596643987010645,0.010075945928765005
591,160,pvif,30,second,1,1,0.7266065322103572,125,9.747413873672485,4.0302931934136066e-08,0.9999999500534241,0.9865198492774062,0.00034284713315704655
592,160,pvif,30,second,1,2,0.6102391213644238,125,2.6650853157043457,0.04177338864363939,0.9130007720661861,0.20248324721751687,0.09835831294244891
593,160,pvif,30,second,1,3,0.03051061208078701,125,10.705426216125488,1.0770425111236579e-06,0.9999991034641563,0.9961129042780735,0.0004683818967484874
594,197,pvif,30,second,1,1,3.3519762333640095,112,7.023123025894165,0.16231557921458514,0.8661581878322547,-0.8725000422434339,0.3427858295671996
595,197,pvif,30,second,1,2,6.193754629740285,112,2.2202281951904297,0.10171872445329759,0.920925881821008,0.5691828769110513,0.17364698565109019
596,197,pvif,30,second,1,3,0.48588399278722016,112,7.193497896194458,2.2312247272510025e-08,0.9999999695574945,0.9735176857801048,0.0016076549677445902
597,211,pvif,30,second,1,1,17.006184630749395,72,4.976037979125977,1.8764342230095525e-10,0.9999999989861971,0.829502278095459,0.014966329743851758
598,211,pvif,30,second,1,2,1.998484928714845,72,15.7556631565094,1.6018368813527798e-11,0.999999999781103,0.7287600702009596,0.023750122402278768
599,211,pvif,30,second,1,3,0.9414438040140684,72,5.449466228485107,1.0480669396756918e-10,0.9999999996033594,0.9498172702258217,0.0026823847641775844
600,29,pvif,30,second,3,1,0.7109619780097068,301,11.415351867675781,3.5917644644584514e-05,0.9999824081355606,0.9867434972227175,0.0018033534200026342
601,29,pvif,30,second,3,2,0.7178090712632221,301,8.023117065429688,3.050265179361985e-05,0.9999712378371022,0.9952106506973886,0.0005717845948190438
602,29,pvif,30,second,3,3,0.854544065779657,301,4.618912935256958,0.29608555792675506,0.28469753600001785,-0.33832042403386237,0.13480764536087303
603,80,pvif,30,second,3,1,0.561779851694509,106,7.721444845199585,2.730573192367613e-08,0.9999999517942337,0.8894099515727267,0.0035919431169975707
604,80,pvif,30,second,3,2,25.14885878608056,106,1.7741329669952393,0.11960745629840966,0.7898847369919141,-0.26131053712432045,0.26218987386319065
605,80,pvif,30,second,3,3,9.356141519287501,106,1.7806687355041504,0.1499486313583471,0.6663191977803574,0.1596909913984027,0.22533873148639771
606,115,pvif,30,second,3,1,48.594362679453184,304,3.1531691551208496,0.2939061635373853,0.39010271573427496,0.42266349219009863,0.18574726175799935
607,115,pvif,30,second,3,2,0.14402913483990082,304,11.03554630279541,8.30781314843715e-06,0.9999809128275435,0.9682815908787459,0.0018998900155671637
608,115,pvif,30,second,3,3,4.468715413826812,304,193.06893110275269,0.19448261266870587,0.9276624053477783,0.7493272551701551,0.07859400748390706
609,184,pvif,30,second,3,1,94.19806984866767,102,12.858432054519653,1.4345901064675866e-06,0.9999899915119236,0.7771080212237156,0.0323345535743786
610,184,pvif,30,second,3,2,1.8627501809168314,102,7.240437030792236,1.1689346434072945e-09,0.9999999945113283,0.13308247063483553,0.0476230127475924
611,184,pvif,30,second,3,3,0.8526015661278141,102,14.24680209159851,4.1578622173315264e-09,0.9999999858318696,0.9474219554866308,0.003055416888734065
612,192,pvif,30,second,3,1,6.648534744195391,55,3.5621299743652344,0.025579408097211626,0.7844081457717033,0.1394022408635361,0.22305300327815086
613,192,pvif,30,second,3,2,5.884503794372293,55,2.542931079864502,0.003671092610100425,0.8964654091526917,0.5765526669165812,0.14235223089399093
614,192,pvif,30,second,3,3,0.7063358762984531,55,17.43118119239807,0.018143440051632324,0.8974548996754675,0.49413021801579493,0.16875938469845012
615,17,pvif,30,second,8,1,50.428285996725926,91,2.395519256591797,0.000753891169981376,0.9984837524664015,-0.2450704120789685,0.27670732363400335
616,17,pvif,30,second,8,2,14.439352903979515,91,8.895066261291504,2.464255030579162e-06,0.9999938788665415,0.7315177228471206,0.016903243526474297
617,17,pvif,30,second,8,3,13.492180612721022,91,1.9546208381652832,0.05107459684855073,0.7873610023287884,0.11565841424094278,0.23249389798292258
618,68,pvif,30,second,8,1,5.004958737853389,200,8.362471103668213,0.00020708746218746864,0.9997434136110545,0.9204474993213891,0.0065931285329345665
619,68,pvif,30,second,8,2,69.7828004124202,200,11.014956951141357,0.3113610511597658,0.35056440338466455,0.06782433820425843,0.1337526284001496
620,68,pvif,30,second,8,3,16.524217198540637,200,18.838882207870483,0.00020435537873662136,0.9997680698083331,0.9079788383300059,0.01081434491786401
621,178,pvif,30,second,8,1,54.434566973231505,173,14.681257009506226,0.00010365753125061571,0.9999068038826474,0.2795999349232762,0.05070153779115918
622,178,pvif,30,second,8,2,267.9387959262038,173,22.753518104553223,0.005846392203609348,0.994161955725771,0.19716325130065787,0.19811148731793488
623,178,pvif,30,second,8,3,2.619343784525718,173,2.570976972579956,0.15746496208889044,0.9591566911761814,-0.1771359447456391,0.2331552486338844
624,217,pvif,30,second,8,1,10.652090050763539,108,9.486670970916748,6.5939254462264905e-06,0.999974099307039,0.8080844261575433,0.022742416953312812
625,217,pvif,30,second,8,2,4.991059219087307,108,4.026042222976685,5.493097323627561e-06,0.999984954678852,0.7170642769262137,0.02455080226735662
626,217,pvif,30,second,8,3,101.36359564815768,108,5.146784067153931,0.0020351203701085433,0.9923458409962612,0.30898395129796147,0.13109864215900607
627,295,pvif,30,second,8,1,0.6149883706443977,166,8.305442094802856,4.859219863902859e-05,0.9999831012881195,0.956428232359689,0.0014751502320725066
628,295,pvif,30,second,8,2,1.482272503508891,166,11.06199598312378,1.7252270342104548e-05,0.9999925624775252,0.9663765901695199,0.0017886957696616919
629,295,pvif,30,second,8,3,1.5375807992803396,166,9.415963888168335,0.001637372862019283,0.9986364869724784,0.9227531679457671,0.009950836586184909
